Date,Open,High,Low,Close,Volume,Adj Close
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,65486000,21.594980239868164
2012-10-01,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,51262700,21.92399024963379
2012-10-02,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,29341400,22.203149795532227
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,32000100,21.764469146728516
2012-10-04,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,46892100,21.884109497070312
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,40529300,20.847230911254883
2012-10-08,20.399999618530273,20.75,20.15999984741211,20.399999618530273,32236700,20.338760375976562
2012-10-09,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,27161800,20.169273376464844
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,39321800,19.581043243408203
2012-10-11,19.8799991607666,19.959999084472656,19.610000610351562,19.75,21817300,19.690711975097656
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,18809400,19.46140480041504
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,20189700,19.46140480041504
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,21834700,19.421524047851562
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,44074500,19.820323944091797
2012-10-18,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,52157400,18.923025131225586
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,34835000,18.942962646484375
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,32447300,19.262004852294922
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,78381200,19.441463470458984
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,228949900,23.160266876220703
2012-10-25,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,76142000,22.492277145385742
2012-10-26,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,73175800,21.8741397857666
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.110000610351562,99378200,21.046630859375
2012-11-01,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,37713900,21.146329879760742
2012-11-02,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,38344400,21.11642074584961
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,31806700,21.186208724975586
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,29062700,21.1064510345459
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,33396800,20.408550262451172
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,34254600,19.929994583129883
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,42295500,19.152334213256836
2012-11-12,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,67349200,20.00975227355957
2012-11-13,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,71775100,19.800384521484375
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.360000610351562,229751000,22.292879104614258
2012-11-15,22.34000015258789,22.5,21.649999618530273,22.170000076293945,78857700,22.103450775146484
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,107182200,23.489276885986328
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,85021300,22.851198196411133
2012-11-20,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,46655300,23.030656814575195
2012-11-21,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,89862400,24.24699592590332
2012-11-23,24.579999923706055,24.68000030517578,23.8799991607666,24.0,29520900,23.927955627441406
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,123865000,25.862133026123047
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530273,85760600,26.071500778198242
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.360000610351562,49205600,26.280872344970703
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,88759700,27.237991333007812
2012-11-30,27.260000228881836,28.0,26.760000228881836,28.0,127049600,27.91594696044922
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,123526100,26.958829879760742
2012-12-04,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,72869200,27.3775691986084
2012-12-05,27.75,27.899999618530273,27.260000228881836,27.709999084472656,58976300,27.62681770324707
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.969999313354492,46001500,26.889039993286133
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,51751900,27.40747833251953
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,50608500,27.756427764892578
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,77099100,27.896007537841797
2012-12-12,28.0,28.139999389648438,27.3700008392334,27.579999923706055,46704200,27.497209548950195
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,81051600,28.155227661132812
2012-12-14,28.18000030517578,28.329999923706055,26.760000228881836,26.809999465942383,91631600,26.729520797729492
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,57742500,26.669700622558594
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530273,27.709999084472656,60512900,27.62681770324707
2012-12-19,27.829999923706055,28.219999313354492,26.950000762939453,27.40999984741211,61390300,27.327720642089844
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.360000610351562,35574800,27.277870178222656
2012-12-21,26.65999984741211,27.010000228881836,26.1200008392334,26.260000228881836,54555200,26.181171417236328
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,28230100,26.84916114807129
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.510000228881836,33175400,26.430419921875
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,43481700,25.9718017578125
2012-12-28,25.479999542236328,26.110000610351562,25.149999618530273,25.90999984741211,56574800,25.83222198486328
2012-12-31,26.200000762939453,26.989999771118164,26.110000610351562,26.6200008392334,60374500,26.54009246826172
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,69846400,27.91594696044922
2013-01-03,27.8799991607666,28.469999313354492,27.59000015258789,27.770000457763672,63140600,27.6866397857666
2013-01-04,28.010000228881836,28.93000030517578,27.829999923706055,28.760000228881836,72715400,28.67366600036621
2013-01-07,28.690000534057617,29.790000915527344,28.649999618530273,29.420000076293945,83781800,29.33168601989746
2013-01-08,29.510000228881836,29.600000381469727,28.860000610351562,29.059999465942383,45871300,28.972766876220703
2013-01-09,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,104787700,30.498172760009766
2013-01-10,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,95316400,31.20604133605957
2013-01-11,31.280000686645508,31.959999084472656,31.100000381469727,31.719999313354492,89598000,31.624780654907227
2013-01-14,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,98892800,30.857093811035156
2013-01-15,30.639999389648438,31.709999084472656,29.8799991607666,30.100000381469727,173242600,30.0096435546875
2013-01-16,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,75332700,29.760395050048828
2013-01-17,30.079999923706055,30.420000076293945,30.030000686645508,30.139999389648438,40256700,30.049522399902344
2013-01-18,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,49631500,29.570966720581055
2013-01-22,29.75,30.889999389648438,29.739999771118164,30.729999542236328,55243300,30.637752532958984
2013-01-23,31.100000381469727,31.5,30.799999237060547,30.81999969482422,48899800,30.72748374938965
2013-01-24,31.270000457763672,31.489999771118164,30.809999465942383,31.079999923706055,43845100,30.98670196533203
2013-01-25,31.40999984741211,31.93000030517578,31.1299991607666,31.540000915527344,54363600,31.445322036743164
2013-01-28,31.8799991607666,32.5099983215332,31.809999465942383,32.470001220703125,59682500,32.372528076171875
2013-01-29,32.0,32.06999969482422,30.709999084472656,30.790000915527344,72976500,30.697572708129883
2013-01-30,30.979999542236328,31.489999771118164,30.8799991607666,31.239999771118164,87682100,31.146223068237305
2013-01-31,29.149999618530273,31.469999313354492,28.739999771118164,30.979999542236328,190744900,30.887001037597656
2013-02-01,31.010000228881836,31.020000457763672,29.6299991607666,29.729999542236328,85856700,29.64075469970703
2013-02-04,29.059999465942383,29.200000762939453,28.010000228881836,28.110000610351562,92362200,28.025619506835938
2013-02-05,28.260000228881836,28.959999084472656,28.040000915527344,28.639999389648438,47948200,28.554025650024414
2013-02-06,28.739999771118164,29.290000915527344,28.65999984741211,29.049999237060547,38375900,28.96279525756836
2013-02-07,29.110000610351562,29.149999618530273,28.270000457763672,28.649999618530273,34540100,28.563995361328125
2013-02-08,28.889999389648438,29.170000076293945,28.510000228881836,28.549999237060547,37708800,28.464296340942383
2013-02-11,28.610000610351562,28.68000030517578,28.040000915527344,28.260000228881836,37361800,28.175168991088867
2013-02-12,27.670000076293945,28.15999984741211,27.100000381469727,27.3700008392334,93498700,27.287841796875
2013-02-13,27.360000610351562,28.31999969482422,27.309999465942383,27.90999984741211,50164000,27.826217651367188
2013-02-14,28.020000457763672,28.6299991607666,28.010000228881836,28.5,35615800,28.414447784423828
2013-02-15,28.520000457763672,28.75,28.09000015258789,28.31999969482422,33109300,28.234989166259766
2013-02-19,28.229999542236328,29.079999923706055,28.1200008392334,28.93000030517578,49396400,28.843156814575195
2013-02-20,28.920000076293945,29.049999237060547,28.329999923706055,28.459999084472656,42098200,28.37456703186035
2013-02-21,28.280000686645508,28.549999237060547,27.149999618530273,27.280000686645508,49642300,27.198110580444336
2013-02-22,27.6200008392334,27.6299991607666,26.81999969482422,27.1299991607666,36350200,27.048559188842773
2013-02-25,27.15999984741211,27.639999389648438,27.149999618530273,27.270000457763672,34652000,27.188138961791992
2013-02-26,27.360000610351562,27.459999084472656,26.700000762939453,27.389999389648438,31611700,27.30777931213379
2013-02-27,27.34000015258789,27.34000015258789,26.6299991607666,26.8700008392334,44319700,26.78934097290039
2013-02-28,26.84000015258789,27.299999237060547,26.34000015258789,27.25,83027800,27.16819953918457
2013-03-01,27.049999237060547,28.1200008392334,26.809999465942383,27.780000686645508,54064800,27.696609497070312
2013-03-04,27.760000228881836,28.059999465942383,27.440000534057617,27.719999313354492,32400700,27.636789321899414
2013-03-05,27.8799991607666,28.18000030517578,27.209999084472656,27.520000457763672,40622200,27.43739128112793
2013-03-06,28.100000381469727,28.1299991607666,27.350000381469727,27.450000762939453,33532600,27.36760139465332
2013-03-07,27.56999969482422,28.68000030517578,27.469999313354492,28.579999923706055,74540200,28.49420738220215
2013-03-08,28.43000030517578,28.469999313354492,27.729999542236328,27.959999084472656,44198900,27.876066207885742
2013-03-11,28.010000228881836,28.639999389648438,27.829999923706055,28.139999389648438,35642100,28.055526733398438
2013-03-12,28.100000381469727,28.31999969482422,27.600000381469727,27.829999923706055,27569600,27.7464599609375
2013-03-13,27.6200008392334,27.649999618530273,26.920000076293945,27.079999923706055,39619500,26.99871063232422
2013-03-14,27.100000381469727,27.43000030517578,26.829999923706055,27.040000915527344,27646400,26.958829879760742
2013-03-15,27.030000686645508,27.059999465942383,26.559999465942383,26.649999618530273,31597400,26.57000160217285
2013-03-18,26.3700008392334,26.790000915527344,25.780000686645508,26.489999771118164,26653700,26.410478591918945
2013-03-19,26.530000686645508,26.899999618530273,26.209999084472656,26.549999237060547,25254200,26.470300674438477
2013-03-20,26.68000030517578,26.690000534057617,25.780000686645508,25.860000610351562,44006500,25.782373428344727
2013-03-21,25.65999984741211,26.110000610351562,25.559999465942383,25.739999771118164,24336100,25.662731170654297
2013-03-22,25.799999237060547,26.010000228881836,25.6299991607666,25.729999542236328,18456300,25.652761459350586
2013-03-25,25.75,25.799999237060547,25.079999923706055,25.1299991607666,39199000,25.054563522338867
2013-03-26,25.079999923706055,25.479999542236328,25.030000686645508,25.209999084472656,26957200,25.134323120117188
2013-03-27,25.0,26.280000686645508,24.719999313354492,26.09000015258789,52297400,26.011680603027344
2013-03-28,26.09000015258789,26.170000076293945,25.520000457763672,25.579999923706055,28585700,25.50321388244629
2013-04-01,25.6299991607666,25.889999389648438,25.280000686645508,25.530000686645508,22249300,25.4533634185791
2013-04-02,25.770000457763672,26.1200008392334,25.299999237060547,25.420000076293945,35153300,25.343692779541016
2013-04-03,25.829999923706055,26.389999389648438,25.700000762939453,26.25,48195200,26.171201705932617
2013-04-04,26.6200008392334,27.229999542236328,26.110000610351562,27.06999969482422,82016800,26.988739013671875
2013-04-05,26.860000610351562,27.799999237060547,26.610000610351562,27.389999389648438,64566600,27.30777931213379
2013-04-08,27.190000534057617,27.200000762939453,26.6299991607666,26.850000381469727,27256000,26.76940155029297
2013-04-09,26.579999923706055,26.889999389648438,26.420000076293945,26.59000015258789,21311100,26.510181427001953
2013-04-10,27.010000228881836,27.84000015258789,26.899999618530273,27.56999969482422,45949400,27.487239837646484
2013-04-11,27.479999542236328,28.100000381469727,27.25,28.020000457763672,33368500,27.935888290405273
2013-04-12,28.0,28.0,27.239999771118164,27.399999618530273,28697400,27.3177490234375
2013-04-15,27.15999984741211,27.479999542236328,26.360000610351562,26.520000457763672,30275400,26.440391540527344
2013-04-16,26.809999465942383,27.110000610351562,26.399999618530273,26.920000076293945,27365900,26.839191436767578
2013-04-17,26.649999618530273,27.200000762939453,26.389999389648438,26.6299991607666,26440600,26.55006217956543
2013-04-18,26.81999969482422,26.81999969482422,25.149999618530273,25.690000534057617,39059000,25.612882614135742
2013-04-19,25.6200008392334,25.959999084472656,25.329999923706055,25.729999542236328,20380900,25.652761459350586
2013-04-22,25.809999465942383,26.360000610351562,25.700000762939453,25.969999313354492,25687600,25.89204216003418
2013-04-23,26.219999313354492,26.329999923706055,25.770000457763672,25.979999542236328,25191500,25.902013778686523
2013-04-24,25.93000030517578,26.399999618530273,25.799999237060547,26.110000610351562,19729900,26.0316219329834
2013-04-25,26.06999969482422,26.399999618530273,26.0,26.139999389648438,17150000,26.06153106689453
2013-04-26,26.600000381469727,27.6200008392334,26.600000381469727,26.850000381469727,33018000,26.76940155029297
2013-04-29,27.15999984741211,27.40999984741211,26.860000610351562,26.979999542236328,29201100,26.899009704589844
2013-04-30,27.1299991607666,27.850000381469727,27.010000228881836,27.770000457763672,36245700,27.6866397857666
2013-05-01,27.850000381469727,27.920000076293945,27.309999465942383,27.43000030517578,64567600,27.3476619720459
2013-05-02,28.010000228881836,29.020000457763672,27.979999542236328,28.969999313354492,104257000,28.883037567138672
2013-05-03,29.040000915527344,29.06999969482422,28.149999618530273,28.309999465942383,58506400,28.225017547607422
2013-05-06,28.329999923706055,28.459999084472656,27.479999542236328,27.56999969482422,43939400,27.487239837646484
2013-05-07,27.549999237060547,27.850000381469727,26.850000381469727,26.889999389648438,41259100,26.80927848815918
2013-05-08,26.8799991607666,27.299999237060547,26.649999618530273,27.1200008392334,34654900,27.038591384887695
2013-05-09,27.079999923706055,27.549999237060547,26.850000381469727,27.040000915527344,33457200,26.958829879760742
2013-05-10,27.139999389648438,27.299999237060547,26.56999969482422,26.68000030517578,30847100,26.599912643432617
2013-05-13,26.600000381469727,27.329999923706055,26.530000686645508,26.81999969482422,29068800,26.739490509033203
2013-05-14,26.889999389648438,27.280000686645508,26.81999969482422,27.06999969482422,24930300,26.988739013671875
2013-05-15,26.920000076293945,26.989999771118164,26.399999618530273,26.600000381469727,30299800,26.520151138305664
2013-05-16,26.479999542236328,26.549999237060547,25.899999618530273,26.1299991607666,35499100,26.05156135559082
2013-05-17,26.399999618530273,26.600000381469727,26.200000762939453,26.25,29462700,26.171201705932617
2013-05-20,26.18000030517578,26.190000534057617,25.690000534057617,25.760000228881836,42402900,25.68267250061035
2013-05-21,25.8700008392334,26.079999923706055,25.59000015258789,25.65999984741211,26261300,25.582971572875977
2013-05-22,25.649999618530273,25.850000381469727,24.920000076293945,25.15999984741211,45314500,25.084474563598633
2013-05-23,24.799999237060547,25.530000686645508,24.770000457763672,25.059999465942383,37663100,24.984773635864258
2013-05-24,24.969999313354492,24.969999313354492,24.079999923706055,24.309999465942383,58727900,24.23702621459961
2013-05-28,24.540000915527344,24.540000915527344,23.920000076293945,24.100000381469727,50079700,24.02765464782715
2013-05-29,23.790000915527344,23.809999465942383,23.260000228881836,23.31999969482422,64237800,23.249996185302734
2013-05-30,24.1299991607666,24.780000686645508,23.93000030517578,24.549999237060547,60733200,24.476303100585938
2013-05-31,24.6299991607666,24.950000762939453,24.270000457763672,24.350000381469727,35925000,24.276905059814453
2013-06-03,24.270000457763672,24.31999969482422,23.709999084472656,23.850000381469727,35733800,23.778406143188477
2013-06-04,23.889999389648438,23.93000030517578,23.31999969482422,23.520000457763672,34760800,23.44939613342285
2013-06-05,23.350000381469727,23.709999084472656,22.790000915527344,22.899999618530273,53819700,22.831256866455078
2013-06-06,22.989999771118164,23.09000015258789,22.670000076293945,22.969999313354492,31260700,22.90104866027832
2013-06-07,23.030000686645508,23.399999618530273,22.860000610351562,23.290000915527344,38699200,23.2200870513916
2013-06-10,24.059999465942383,24.600000381469727,23.989999771118164,24.329999923706055,58393000,24.256967544555664
2013-06-11,24.030000686645508,24.350000381469727,24.0,24.030000686645508,29885900,23.957866668701172
2013-06-12,24.15999984741211,24.260000228881836,23.579999923706055,23.770000457763672,26445800,23.698646545410156
2013-06-13,23.719999313354492,23.829999923706055,23.270000457763672,23.729999542236328,31189300,23.658767700195312
2013-06-14,23.559999465942383,23.889999389648438,23.260000228881836,23.6299991607666,30677100,23.559066772460938
2013-06-17,23.90999984741211,24.25,23.75,24.020000457763672,33664500,23.94789695739746
2013-06-18,24.09000015258789,24.690000534057617,24.079999923706055,24.209999084472656,36709100,24.1373233795166
2013-06-19,24.200000762939453,25.190000534057617,24.100000381469727,24.309999465942383,31790600,24.23702621459961
2013-06-20,24.280000686645508,24.75,23.649999618530273,23.899999618530273,42765600,23.82825469970703
2013-06-21,24.59000015258789,24.700000762939453,24.049999237060547,24.530000686645508,45833900,24.45636749267578
2013-06-24,23.950000762939453,24.110000610351562,23.3799991607666,23.940000534057617,40626000,23.868135452270508
2013-06-25,24.139999389648438,24.43000030517578,24.040000915527344,24.25,24713200,24.177204132080078
2013-06-26,24.510000228881836,24.649999618530273,23.989999771118164,24.15999984741211,29890300,24.087474822998047
2013-06-27,24.239999771118164,24.84000015258789,24.209999084472656,24.65999984741211,34694100,24.585973739624023
2013-06-28,24.68000030517578,24.979999542236328,24.420000076293945,24.8799991607666,96778900,24.805313110351562
2013-07-01,24.969999313354492,25.059999465942383,24.6200008392334,24.809999465942383,20582200,24.735523223876953
